Date,User,Message
2022-07-09 13:18:08,"돈다발 들고 좋아하는 무지","돈다발 들고 좋아하는 무지님이 들어왔습니다."
2022-07-09 13:18:08,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-09 14:39:14,"팩토리유니콘","사진"
2022-07-09 14:39:19,"팩토리유니콘","지원사업 올려놧습니다"
2022-07-09 14:39:21,"팩토리유니콘","한번 체크해보세요"
2022-07-09 14:48:04,"룩맨","사진"
2022-07-09 14:48:55,"룩맨","광주도 눈먼돈 마니 배포중ㅎ"
2022-07-09 15:27:13,"최다영","최다영님이 들어왔습니다."
2022-07-09 15:27:13,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-09 16:12:30,"팩토리유니콘","다들"
2022-07-09 16:12:32,"팩토리유니콘","즐거운 주말 보내세요 ㅎㅎ"
2022-07-09 16:12:38,"엄지척 제이지","오늘 촬영 끝!"
2022-07-09 16:42:52,"두한","수고하셧습니다"
2022-07-09 16:43:02,"엄지척 제이지","감사합니다"
2022-07-09 17:25:16,"이민주","이민주님이 들어왔습니다."
2022-07-09 17:25:16,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-09 17:28:32,"이민주","이민주님이 나갔습니다."
2022-07-09 17:32:39,"고뇌","사진 15장"
2022-07-09 17:33:02,"고뇌","지용킴 전시회에 갔는데 인상깊네요 선페이드로만 이런 감도를 낸다는게 멋있어요"
2022-07-09 17:34:28,"nala","👏🏻👏🏻👏🏻"
2022-07-09 17:37:54,"엄지척 제이지","오"
2022-07-09 17:50:07,"팩토리유니콘","옷 이쁘넹6"
2022-07-09 18:38:35,"룩맨","지용킴? 오"
2022-07-09 19:30:32,"룩맨","https://www.daangn.com/articles/430212277"
2022-07-09 19:30:45,"룩맨","준공업용"
2022-07-09 23:56:37,"룩맨","쿠팡을 추천 합니다!
바라보고 NIIMBOT 휴대용 열 라벨 프린터
https://link.coupang.com/re/NONPROFITSDP?lptag=CFM83156202&pageKey=6211399889&itemId=12382794542&vendorItemId=79652496879"
2022-07-09 23:56:50,"룩맨","이거도 아주 물건이네요 십마넌"
2022-07-10 08:10:37,"화난 라이언","[관종다이어리] 내 브랜드를 입은 모델들은 거의 이 포즈와 상황을 보여준다..포즈의 시그니처화. 의자에 올라가서 찍기"
2022-07-10 12:21:16,"라이이언","라이이언님이 들어왔습니다."
2022-07-10 12:21:16,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-10 12:38:08,"Dark Knight","Dark Knight님이 들어왔습니다."
2022-07-10 12:38:09,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-10 12:38:23,"라이이언","라이이언님이 나갔습니다."
2022-07-10 15:34:52,"의류학과학자...","여러분 혹시
디자인하실때

아이패드프로 많이 사용하시나요?
제가 현재 맥북프로는 가지고있는데

애플펜슬이랑 아이패드프로랑
패션디자인 하는데 도움이 될지모르겠네요;;"
2022-07-10 15:35:54,"도전자","도식화 샘플 종이에 연필로 스케치하고 마이크론으로 뜨고 매직 하는게 아날로그하지만 제일 실력은 빨리 늡니다"
2022-07-10 15:41:47,"뷰뷰","맥북프로 있으시면 일러스트로 도식화 하세요 제일 쉽고 빠릅니다"
2022-07-10 15:44:30,"ㄱ마귀꾼","포토샵 일러 하려면
그램보다
맥프로인가요"
2022-07-10 15:49:25,"쀼뉴","안녕하세요 ^^ 
혹시 원단에 실리콘 에폭시 
부착하는 공장 아시는 분 계신가요?"
2022-07-10 15:51:08,"의류학과학자...","오 감사합니다
이거 도식화하는거
굳이 
태블릿 펜 안사도
맥 자체에서 만으로도 해도 충분할까요?"
2022-07-10 15:53:13,"뷰뷰","아도비 일러스트레이터 프로그램을 쓰시면 됩니다 맥북이든 그램이든 둘 다 깔리고 잘 되요"
2022-07-10 15:55:01,"뷰뷰","네 일러스트만으로 충분하고 마우스로도 충분하지만 매일 몇시간씩 오래 쓸 경우 손목에 무리가 올수있으니 그때는 펜 태블렛 연결하셔서 사용하시기를 추천해요 "
2022-07-10 16:00:34,"매봉산흑표범","여러분 런칭하고 며칠만에 첫 판매 이뤄지셨나요? 런칭한지 열흘이 됐는데 아직 하나도 못 팔았네요 ㅠ"
2022-07-10 16:09:13,"울고있는 어피치","홍보하셨나요?"
2022-07-10 16:12:10,"매봉산흑표범","인스타 계정 만들어서 사진 올리고 있는데, 사람이 안모이네요 ㅠ"
2022-07-10 16:12:21,"매봉산흑표범","홍보 어떻게 하면 효과적인가요? "
2022-07-10 16:12:28,"매봉산흑표범","해외 타겟하고 있습니다"
2022-07-10 16:16:12,"불나게 일하는 네오","위치 알려주세용 "
2022-07-10 16:17:44,"불나게 일하는 네오","인스타 스토리,게시물 광고할수있어요!! 그리고 해당지역에 셀럽들에게 협찬해주면 많이 팔릴꺼에여 "
2022-07-10 16:18:30,"의류학과학자...","감사합니다!!!!
아이패드프로에서 돌아가는
일러스트
프로그램은
맥이랑은 사양이 많이 다른가보군요"
2022-07-10 16:19:44,"매봉산흑표범","협찬 몇명 dm 연결 되서 전달해주기로 했는데,  말걸어도 100개 중에 1개 답장올까말까 하네요 ㅠ 유료로 협찬 뿌리는 프로모션 업체? 그런거도 있는거 같은데 사기는 아닌지, 어떤 곳이 괜찮은지 혹시 아시나요?"
2022-07-10 16:24:08,"마르카","맞아요 답이 잘없음 ㅠ 안보시는분들도 많고"
2022-07-10 16:25:36,"고뇌","뚝섬로 17길 25 플라츠2 입니다"
2022-07-10 16:26:00,"고뇌","아 17길 35요"
2022-07-10 16:30:46,"매봉산흑표범","돈을 좀 쓰더라도, 확실하게 여러 인플루한테 보낼 방법 있나요?"
2022-07-10 16:31:55,"피자 먹다 자는 무지","인플루언서 에이전시를 접근해보세용! "
2022-07-10 16:35:50,"매봉산흑표범","네 알아보고 있는데, 해외 에이전시 어디가 할만한가요? "
2022-07-10 16:55:27,"탱구","저도 pc로 하다가 아이패드 사서 백터 해보고있는데 아직은 좀 어색하더라구요"
2022-07-10 16:55:47,"탱구","근데 작업 효율을 위해 펜슬에 좀 익숙해져보려구요"
2022-07-10 21:52:27,"하트뿅뿅 라이언","하트뿅뿅 라이언님이 들어왔습니다."
2022-07-10 21:52:27,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-10 21:53:53,"하트뿅뿅 라이언","안녕하세요 샘플 만들려하는데 혹시 수작업으로 만들기 가장 쉬운 옷은 어떤 옷인가요? 치마인가요?"
2022-07-10 21:55:00,"하트뿅뿅 라이언","제봉 말 하는 겁니다"
2022-07-10 22:04:43,"마르카","디자인에 따라 다르겠지만
소매다는 상의나 바지공정보다 치마가 쉬울 것 같아요!"
2022-07-10 22:05:01,"하트뿅뿅 라이언","넵 감사합니다!!"
2022-07-10 22:05:21,"mdss","mdss님이 들어왔습니다."
2022-07-10 22:05:21,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-10 22:05:48,"마르카","양옆, 밑단, 다트박거나 주름하고, 허리밴드달면 끝일듯 싶네용"
2022-07-10 22:08:22,"mdss","안녕하세요 런칭을 앞두고 있는 브랜드에서  엠디로 일하고 있어요 반갑습니다!!"
2022-07-10 22:11:03,"hi","반갑습니다!"
2022-07-10 22:48:40,"하트뿅뿅 라이언","보통 도식화는 컴퓨터로 작업하나요?"
2022-07-10 22:50:36,"팩토리유니콘","넵"
2022-07-10 23:07:52,"고뇌","저는 아이패드로 해용"
2022-07-10 23:08:29,"흠냐링","오늘 새벽 디오트 여나요?"
2022-07-10 23:08:33,"흠냐링","헷갈려서요 ㅠㅠ"
2022-07-10 23:11:20,"젤리비/의류공장운영/33","네 열어용"
2022-07-10 23:12:01,"젤리비/의류공장운영/33","토밤에만 열지 않는다고 생각하시면 되용"
2022-07-10 23:12:57,"무지","금밤에도 안열어요. 디오트는요"
2022-07-10 23:13:29,"고뇌","사진 3장"
2022-07-10 23:13:31,"고뇌","가방을 샀어요"
2022-07-10 23:24:15,"젤리비/의류공장운영/33","그러네요 ㅠㅠㅠㅠ 죄송합니다
제가 올해 공장에만 있고 시장에 안나갔더니 잘못된 정보를 제공했네요 ㅠㅠ"
2022-07-10 23:35:41,"흠냐링","혹시 디오트 근처 맛집 뭐있나용"
2022-07-10 23:35:49,"흠냐링","전에 들었었는데 나가져서 ㅠ"
2022-07-10 23:36:02,"네오","네오님이 나갔습니다."
2022-07-10 23:56:30,"귀여운 라이언","안녕하세요 😀😀
혹시 재봉틀 어디서 구매하면 좋을까요?ㅠ "
2022-07-11 00:25:15,"얼굴마사지하는 제이지","안녕하세요 혹시 의류 브랜드 대표님들은 보통 마케팅을 어떤 채널에서 진행하시는지 여쭤봐도 될까요?? 인스타그램… 말고 다른 대안은 없는걸까요ㅠㅠ"
2022-07-11 00:26:32,"무지","우정가세요"
2022-07-11 01:00:03,"귀여운 라이언","감사합니다 ☺️ "
2022-07-11 07:46:15,"팩토리유니콘","즐거운"
2022-07-11 07:46:17,"팩토리유니콘","하루 보내세요 다들"
2022-07-11 07:46:24,"팩토리유니콘","굿모닝입니다"
2022-07-11 08:22:41,"종강","👍👍😄"
2022-07-11 08:22:56,"종강","혹시 샘플실이나 패턴실 몇시쯤이면 거의 열어있을까요??"
2022-07-11 08:22:59,"종강","신사쪽으로 가려는ㄷ"
2022-07-11 08:24:56,"하트뿅뿅 라이언","저도 똑같은 질문인데 언제 여나요? 저는 동대문 종합시장 갈거 같아요!"
2022-07-11 08:29:21,"하트뿅뿅 라이언","또 원단은 언제부터 팔기 시작하나요?"
2022-07-11 08:46:23,"글로비","글로비님이 나갔습니다."
2022-07-11 09:02:53,"오울롱","사진"
2022-07-11 09:03:05,"오울롱","안녕하세요 이런기법 어떤건지 아시는분 계실까요!"
2022-07-11 09:09:12,"파이팅하는 무지","https://hypebeast.kr/hb1a0m8"
2022-07-11 09:09:20,"파이팅하는 무지","참고해보시면 좋을것같아여"
2022-07-11 09:17:59,"오울롱","감사합니다 ! :>"
2022-07-11 09:32:58,"종강","썬블리치 작업이라 하더라구요"
2022-07-11 09:34:36,"오울롱","아하 !!! 감사해요ㅠㅠ!!"
2022-07-11 09:38:20,"튜브낀 튜브","사진"
2022-07-11 09:38:30,"튜브낀 튜브","안녕하세요 이 기법도 아시는분 계실가용!"
2022-07-11 10:43:00,"하트뿅뿅 라이언","혹시 동대문종합시장 패턴실 추천해주실 분 계신가요?"
2022-07-11 10:47:08,"엄지척 제이지","저있어요"
2022-07-11 10:57:10,"룩맨","puckered knit 같아요 혼용률에 1% span 써잇나요?"
2022-07-11 11:01:25,"돈다발 들고 좋아하는 무지","돈다발 들고 좋아하는 무지님이 나갔습니다."
2022-07-11 11:03:42,"Dark Knight","기본 무지 티셔츠 공장 견적 얼마정도 나오나여??"
2022-07-11 11:10:51,"튜브낀 튜브","어네맞아요!"
2022-07-11 11:11:32,"울고있는 어피치","일반 볼캡 공임은 보통 얼마정도 나오나요?? "
2022-07-11 11:14:09,"엄지척 제이지","번호 알려드릴가요?"
2022-07-11 11:20:54,"하트뿅뿅 라이언","네넵"
2022-07-11 11:21:13,"하트뿅뿅 라이언","감사합니다"
2022-07-11 11:21:14,"하트뿅뿅 라이언","ㅠㅠㅠ"
2022-07-11 11:24:25,"애교뿜뿜 무지","엇 혹시 저도 패턴실 번호 부탁드려도 괜찮을까요..?!?!"
2022-07-11 11:29:51,"Eeej","립을 부자재 발주로 2x1이나 1x1으로 발주하려는데 부자재이름을 뭐로 해야할까요? 용도는 해리와 밑단입니다"
2022-07-11 11:30:11,"빈털터리 제이지","요거 의류용 케어라벨도 가능한가요?"
2022-07-11 11:31:28,"Eeej","케어라벨은 안되는 것 같던데ㅠㅠ 궁금하긴 하더라고요"
2022-07-11 11:32:33,"빈털터리 제이지","되면 대박인데"
2022-07-11 11:32:53,"빈털터리 제이지","립을 부자재 발주를 한다는게"
2022-07-11 11:32:56,"빈털터리 제이지","무슨말일까요?"
2022-07-11 11:33:13,"화나서 방방 뛰는 튜브","립=시보리"
2022-07-11 11:33:32,"화나서 방방 뛰는 튜브","후드티같은거 만들면 메인이 쭈리 원단이고"
2022-07-11 11:33:52,"화나서 방방 뛰는 튜브","립=리뿌=시보리는 부자재 취급할 때도 있어여"
2022-07-11 11:34:28,"화나서 방방 뛰는 튜브","배색감으로 분류하기도 하고 그건 회사 바이 회사인거 같더가구요"
2022-07-11 11:37:26,"Eeej","시보리가!!!!기억이 안나서!!!! 너무 감사해요"
2022-07-11 11:41:30,"하트뿅뿅 라이언","그 어떤 원단으로 해야 예쁘게 나올지는 패턴사분하고 얘기해야하나요? 아니면 혼자 다 해가야하나요?"
2022-07-11 11:43:38,"화나서 방방 뛰는 튜브","패턴사 선생님들은 어시(?)정도고"
2022-07-11 11:43:43,"화나서 방방 뛰는 튜브","본인이 해가셔야죠ㅋㅋㅋ"
2022-07-11 11:44:16,"하트뿅뿅 라이언","아하 넵!"
2022-07-11 11:44:19,"화나서 방방 뛰는 튜브","그리고 원단에 맞춰서 "
2022-07-11 11:44:30,"룩맨","잉크식이 아니고 열로 찍는데요 전용 용지만 사용가능하지 않을까요? 판매자한테 톡 남겨보세요ㅎ 저는 폼텍에서 디자인 붙여서 라벨 프린트 복합기 써요ㅋ 근데 간단하게 뽑고싶을 때가  잇죠."
2022-07-11 11:44:38,"화나서 방방 뛰는 튜브","수정할 부분들 생기면 패턴사 선생님들이 알려주시는"
2022-07-11 11:45:01,"화나서 방방 뛰는 튜브","가령 이 원단은 너무 두꺼워서 시접 너무 많이 물리는 요 부분을 요렇게 바꾸는게 낫겠다"
2022-07-11 11:45:02,"룩맨","저한테 먼저 컨펌 받으세요ㅋ"
2022-07-11 11:45:13,"화나서 방방 뛰는 튜브","좋은 분들은 이렇게 말씀해주심요 "
2022-07-11 11:45:32,"룩맨","삭제된 메시지입니다."
2022-07-11 11:45:38,"화나서 방방 뛰는 튜브","근데 사실상 디자이너 본인이 알아서 해야한다능.."
2022-07-11 11:46:21,"룩맨","어떤 옷을 할지 잘 모르기땜에 스타일 사진 도식도 보여주시는게 좋아요. 아니면 영감을 받은 가먼트 사진이라거나"
2022-07-11 11:46:29,"룩맨","소재는 거기서 부터 시작하는거죠"
2022-07-11 11:47:17,"하트뿅뿅 라이언","룩맨님!"
2022-07-11 11:47:28,"하트뿅뿅 라이언","혹시 그럼 개인 연락 가능할까요?"
2022-07-11 11:48:00,"룩맨","어떤부분 얘기나누시게요?ㅎ"
2022-07-11 11:48:22,"하트뿅뿅 라이언","지금 제가 샘플을 아예 처음 만들아보는지라"
2022-07-11 11:48:26,"하트뿅뿅 라이언","어떤 패선실이 좋을지"
2022-07-11 11:48:39,"하트뿅뿅 라이언","아니면 룩맨님이"
2022-07-11 11:48:50,"질풍가도","소통잘되는 패턴실...?"
2022-07-11 11:48:53,"하트뿅뿅 라이언","컨펌도 있고요"
2022-07-11 11:49:10,"룩맨","단가 납기 수량 "
2022-07-11 11:49:17,"룩맨","이 저마다 다를텐데"
2022-07-11 11:49:52,"룩맨","저는 몇천장짜리는 해본적이 없어요 동대문도 바이킹, 디스코 타는거 말곤 한번도 안가봣구요. "
2022-07-11 11:50:12,"룩맨","동대문서 디스코 타보신 세대가 아니시겠지만 ㅋ ㅋ"
2022-07-11 11:51:52,"룩맨","지금은 직장인이지만 언젠가 프리로 뛰면 작은 시장부터 하게 될거 같아서 저도 여기서 배우는중이네요. "
2022-07-11 11:51:53,"츄리닝안경 네오","Ykk 지퍼 구매하려는데 동대문 괜찮은 곳 았나요??"
2022-07-11 11:52:44,"두한","본인이랑 소통잘되는곳이 좋아요"
2022-07-11 11:53:30,"두한","Ykk파는곳 많으니깐 돌아다니면서 가격비교해보고 기억에남는분이랑 하심댈듯해요"
2022-07-11 11:53:43,"룩맨","작은 사장님이라도 열정갖고 봐주실분 찾으시면 좋겟네요"
2022-07-11 11:54:08,"성민","안녕하세요 ! 혹시 옷 제작하는 원단과 동일한 색상 느낌?의 시보리 원단은 대부분 어떻게 찾나요?"
2022-07-11 11:55:03,"패턴","직접 짜야해요"
2022-07-11 11:55:20,"룩맨","막염 ㅋ ㄱ"
2022-07-11 11:55:27,"패턴"," 직접 짜거나 아님 샘플있는거 구해야하는데 저희는 직접 짜서 하고있어여"
2022-07-11 11:55:33,"룩맨","바디 원단주고"
2022-07-11 11:55:59,"룩맨","근데.. 줘도 바디랑 못맞출걸요"
2022-07-11 11:56:09,"디자이너","D동3층 가보세요 짜달라면 짜줘요"
2022-07-11 11:56:09,"성민","ㅠㅠ"
2022-07-11 11:56:24,"성민","헉 혹시 어디로 가면되나요?"
2022-07-11 11:56:24,"룩맨","막염은 컬러 한 80점만 되면 된다는 인식이 업계에 팽배하죠"
2022-07-11 11:56:40,"패턴","요새 짜는 비용도 생각보다 많이 올라서.. 그점 고려해서 시보리 사용하세요 ㅜ"
2022-07-11 11:56:46,"코삿","리커버릭"
2022-07-11 11:56:50,"ㄱ동대문역사문화공원 패턴&샘플","ㄱ동대문역사문화공원 패턴&샘플님이 나갔습니다."
2022-07-11 11:56:52,"패턴","부자재 값들이 엄청 올라서.. "
2022-07-11 11:56:53,"성민","ㅠㅠ너무 어려워.."
2022-07-11 11:57:03,"코삿","여기 축률 잘 잡힌 다이마루 원단업체고"
2022-07-11 11:57:11,"코삿","롯트구분해서 시보리도 짜기에"
2022-07-11 11:57:20,"코삿","원단컬러 거의 일치해요"
2022-07-11 11:57:21,"질풍가도","내 월급빼고 다오르는 현실.."
2022-07-11 11:57:25,"코삿","같은실로 짜다보니"
2022-07-11 11:57:27,"패턴","2222222"
2022-07-11 11:57:42,"코삿","디플레이션 ㅠ"
2022-07-11 11:57:45,"질풍가도","월급이 물가를 못따라가요ㅜㅜ"
2022-07-11 11:57:47,"성민","감사합니다! 꼭 방문해볼게요ㅎㅎ"
2022-07-11 11:58:05,"코삿","인플레랑 디플레 합쳐져서 그렇죠"
2022-07-11 11:58:14,"코삿","제 친구는 박사과정 끝나고"
2022-07-11 11:58:24,"코삿","삼성전자 반도체쪽 과장으로 입사했는데"
2022-07-11 11:58:34,"코삿","32살인데 초봉이 1.3억쯤 되는거 같아요"
2022-07-11 11:58:42,"룩맨","보통 염색처에서는 바디 생지 원단 뒤에 요꼬나 리브는 묶어서 같은 탕에 넣습니다"
2022-07-11 11:58:45,"코삿","느낌이 그래요 ㅋㅋ"
2022-07-11 11:58:45,"엄지척 제이지","01031489913패턴실번호입니다!"
2022-07-11 11:58:59,"룩맨","그래도 이색이 조금씩 잇어요 "
2022-07-11 11:59:04,"엄지척 제이지","01031489913패턴실번호입니다!"
2022-07-11 11:59:09,"룩맨","리브에 스판이 들어가면 더 그렇고"
2022-07-11 11:59:15,"코삿","리커버릭은 선염이라서"
2022-07-11 11:59:18,"엄지척 제이지","01031489913패턴실번호입니다!"
2022-07-11 11:59:30,"코삿","립조직과 몸판 민자에 테리 이중조직 원단이"
2022-07-11 11:59:39,"튜브낀 튜브","와 "
2022-07-11 11:59:40,"룩맨","이런칭구들이 5억짜리 집사서 장가가는군요"
2022-07-11 11:59:45,"코삿","조직에 차이에서 생기는 빛의 반사에 따른"
2022-07-11 11:59:52,"코삿","색감정도 차이만 나요"
2022-07-11 12:00:05,"코삿","실 뽑아서 비교하면 컬러는 같은실이에요"
2022-07-11 12:00:28,"코삿","천쪼가리 팔아서는 한계가 있죠 ㅋㅋ"
2022-07-11 12:00:39,"mdss","mdss님이 나갔습니다."
2022-07-11 12:02:00,"룩맨","옷도ㅋ ㅋ"
2022-07-11 12:03:29,"팩토리유니콘","https://cafe.naver.com/factoryunicorn/5740"
2022-07-11 12:03:33,"팩토리유니콘","재밋네요"
2022-07-11 12:04:04,"팩토리유니콘","연봉이야 회사마다 다르쥬"
2022-07-11 12:04:51,"팩토리유니콘","저희는 6개월 연봉협상제 하고 있고 성과에 따라서 자율적으로 제안하고 있습니다.
성과 많이 내시는 분들은 1천만원 이상씩 올리고 있어요"
2022-07-11 12:06:10,"브랜딩","동화상가에 아일렛 와샤도 파나요?"
2022-07-11 12:06:31,"팩토리유니콘","넵 팔아요 :)"
2022-07-11 12:07:09,"ㄱ동대문역사문화공원 패턴&샘플","ㄱ동대문역사문화공원 패턴&샘플님이 들어왔습니다."
2022-07-11 12:07:09,"방장봇","공지확인 부탁드립니다

[더 다양한 정보와 무료 강의 일정 확인 ]
cafe.naver.com/factoryunicorn"
2022-07-11 12:07:22,"ㄱ동대문역사문화공원 패턴&샘플","안녕하세요 반갑습니다~"
2022-07-11 12:25:40,"벙찐 튜브","혹시 여기 위치가 어디인가용!?"
2022-07-11 12:27:26,"무지","떡볶이 골목이여"
2022-07-11 12:28:39,"벙찐 튜브","중구쪽이지요!?"
2022-07-11 12:31:19,"스더","D동 세풍 사장님 친절하시고 양심있고 좋아여 시보리 샘플도 많고 겨울꺼 특히 아크릴은 제일 컬러 많아요 이 매장 "
2022-07-11 12:31:33,"츄리닝안경 네오","🙏"
2022-07-11 12:55:13,"성민","스더님 감사합니다!"
2022-07-11 13:00:18,"피치","고급정보가 넘쳐나는 패션 창업방은 사랑입니다.
코샷님 스더님 저도 지나다 배워가요. 감사합니다."
2022-07-11 13:04:31,"팩토리유니콘","꺄악"
2022-07-11 13:10:38,"디자이너","저도 시보리는 여기만 거래하는데 ㅎㅎ"
2022-07-11 13:28:40,"파이팅하는 무지","메인라벨 제작하려고 하는데 종이질감 또는 바스락거리는 질감의 라벨 취급하시는곳 아시나요? 또는 라벨종류 많은곳아시는분 계실까요~~?"
2022-07-11 13:32:26,"피치","저희는 종이비슷한 질감 중 라벨디자인이라는 곳의 코백엠보 라벨 사용하고 있어요"
2022-07-11 13:36:06,"파이팅하는 무지","아하! 코벡지 재질인가요?"
2022-07-11 13:36:35,"피치","http://www.labeldesign.co.kr/product/list.html?cate_no=62&sort_method=1"
2022-07-11 13:37:21,"파이팅하는 무지","감사합니다 !"
2022-07-11 13:38:02,"피치","으악 저희 라벨 이미지도 올려놓으셨네요ㅎㅎ 놀랐어요ㅋㅋ"
2022-07-11 13:39:24,"피치","인쇄가 조금 흐린편이니 디자인 하실 때 참고하시면 좋을것 같습니다."
2022-07-11 13:49:36,"엄지척 제이지","신풍아닌가요?"
2022-07-11 13:54:51,"라이언","세풍도 있고 신풍도 있더라구요~ "
2022-07-11 14:16:37,"룩맨","좋네요"
2022-07-11 15:14:45,"파이팅하는 무지","질문있습니다 !"
2022-07-11 15:18:16,"파이팅하는 무지","일반적인 면후드나 면 맨투맨 미니엄 몇개부터 제작해주시는곳 이 많나요?"
2022-07-11 15:18:30,"파이팅하는 무지","컬러는 2가지 사이즈 2가지입니다"
2022-07-11 15:18:40,".","일반적인 반팔티 제작하는데 "
2022-07-11 15:18:45,".","100장정도 하면 얼마들까뇨"
2022-07-11 15:18:46,".","??"
2022-07-11 15:23:42,"건방진 제이지","반팔티는 완성에서 제작하는거너 보통 11,000원은 넘지 않구요"
2022-07-11 15:23:55,"건방진 제이지","원단부터 선택했을경우에는  13,000원 안넘을거 같네요"
2022-07-11 15:40:21,"@lapricala","@건방진 제이지 앗 혹시 후리스 집업, 동일사이즈는 대략 공임 얼마정도 하시는지 아실까요? "
2022-07-11 15:40:40,"건방진 제이지","제가아는곳은 최소수량 400개로"
2022-07-11 15:40:58,"건방진 제이지","직접 방문해야 가능하지만 13~18,000원대 보고잇는거 같더라구요 완사로"
2022-07-11 15:41:40,"건방진 제이지","저도 이번에 1000개정도 만들어야 되서요"
2022-07-11 15:46:55,"@lapricala","완사가 18천원이면 괜찮네요?! 혹시 개인톡 가능할까요?"
2022-07-11 16:01:48,"Dark Knight","근데 인터넷에 15,000원~18,000원에 판매하는 티셔츠들은 자체 공장이 있어서 그 가격에 판매가 가능한가요??"
2022-07-11 16:01:54,"Dark Knight","마진 안남기고 파는건가.."
2022-07-11 16:02:54,"★복숭아","재고떨이던가.. 마진 계산 잘못했던가.. 아니면 정말 적게 남는데 박리다매 노리던가 그럴거같아요"
2022-07-11 16:03:38,"Dark Knight","혹시 중국, 베트남에선 얼마정도 나올까요 티셔츠??"
2022-07-11 16:03:46,"★복숭아","사람이 하는 일이다보니.. 저희 회사에서도 엄청 팔았는데 나중에 계산기 두드려보니 적자인 경우도 있었어요 ㅎㅎ"
2022-07-11 16:05:49,"★복숭아","샘플 핸들링 (작지만들기, 원부자재 구매 및 픽업, 패턴의뢰, 샘플실 의뢰 및 제작 관리 등) 업무로 파트타임을 고용해볼까 하는데요"
2022-07-11 16:06:10,"★복숭아","대부분 시급 얼마정도 하시는지 알 수 있을까요? 처음 고용해보는 거라 레인지를 잘 모르겠네요 ㅜ"
2022-07-11 16:06:35,"★복숭아","2~3년정도 생산 경험 있는 분으로 원하고있어요!"
2022-07-11 16:06:58,"★복숭아","월수금, 하루 5시간 정도.. ㅎ"
2022-07-11 16:07:12,"빈털터리 제이지","보통 파트타임 보단 프리랜서로 많이 들어가고 월급식으로 챙겨주시는걸로 알고있어요"
2022-07-11 16:07:38,"🌚","업무가 좀 있다보니 시급3만원정도는 줘야할것같은데요"
2022-07-11 16:07:43,"빈털터리 제이지","사무실 찾아가서 있는게 아니라 주에 1~2회 미팅하고 핸들링은 외부에서 따로 하는식으로"
2022-07-11 16:07:54,"코삿","미얀마가 2~3.5불이에요"
2022-07-11 16:09:01,"🌚","2~3년정도면 시급 10만원은줘야할것같은데"
2022-07-11 16:09:36,"🌚","잘하는직원이면 시급20만원"
2022-07-11 16:09:53,"파이팅하는 무지","시급 10만원이요?"
2022-07-11 16:09:56,"🌚","돈 을 많이주는만큼, 태도가 달라지니까요"
2022-07-11 16:09:58,"🌚","네네"
2022-07-11 16:10:45,"🌚","너무적은가요?"
2022-07-11 16:11:13,"빈털터리 제이지","저는 시급개념보단 월급개념이 맞다생각하는데 요런건"
2022-07-11 16:12:07,"🌚","월급이면 한 150~200정도는 줘야할것같은데"
2022-07-11 16:12:22,"파이팅하는 무지","제 기준에선 많아서요 ...ㄷㄷ"
2022-07-11 16:14:02,"🌚","능력치만큼 훌륭한 인재를 고용하는거라면 적당하다고 봅니다."
2022-07-11 16:14:15,"🌚","받은만큼, 책임감느끼고 하게되어있어서요 ㅎㅎ"
2022-07-11 16:22:42,"리즈","월급 150-200 이랑 시급 10만원은 차이가 너무 크지 않나욬ㅋㅋㅋㅋㅋ"
2022-07-11 16:22:50,"눈물바다에 빠진 라이언","일급아닌가요 ㅋㅋ"
2022-07-11 16:23:02,"🌚","ㅋㅅㅋ"
2022-07-11 16:23:11,"눈물바다에 빠진 라이언","하루에 50씩 준다고요?"
2022-07-11 16:23:17,"리즈","ㅋㅋㅋㅋㅋㅋㅋㅋ오오"
2022-07-11 16:23:36,"눈물바다에 빠진 라이언","당장하겠습니다."
2022-07-11 16:24:39,"두한","저 프로모션 무경력신입초봉이 세후180..."
2022-07-11 16:24:57,"두한","프리랜서에 일 잘하는시는분이면 그돈받고 안할것같아요"
2022-07-11 16:25:38,"★복숭아","시급이 10만원이면 연봉이 거의 2억 4천인데요..?ㅋㅋ"
2022-07-11 16:25:45,"🌚","주3일 기준이요!"
2022-07-11 16:26:00,"두한","ㅇㅎ주3일이라"
2022-07-11 16:26:00,"🌚","주3일 하루5시간이시래요"
2022-07-11 16:26:16,"🌚","주5일이면 3년차면 월급 380~480은 해야 가능합니다."
2022-07-11 16:26:24,"🌚","아니면 안하죠"
